Date,"Volume, items",Open,High,Low,Close
2024-04-01,8194319,568.0,573.55,566.8,568.85
2024-04-02,4834554,570.0,574.5,567.5,572.9
2024-04-03,4829568,573.1,579.0,572.0,576.9
2024-04-04,3924251,577.75,580.0,575.65,578.05
2024-04-05,3300134,578.85,579.65,574.0,576.1
2024-04-08,3298221,576.3,579.75,571.55,574.5
2024-04-09,4663495,574.5,576.2,565.75,568.4
2024-04-10,2487296,568.5,574.5,565.6,573.2
2024-04-11,3772702,573.2,579.0,573.2,575.25
2024-04-12,3152068,576.0,579.5,575.9,576.15
2024-04-15,7079255,578.95,589.85,578.1,589.75
2024-04-16,5290388,590.0,592.5,585.7,589.1
2024-04-17,3814643,589.15,590.75,581.3,584.35
2024-04-18,3808318,583.85,585.85,576.55,579.15
2024-04-19,3507875,582.0,588.4,578.05,585.35
2024-04-22,3191089,586.7,589.4,581.0,583.15
2024-04-23,3699539,583.85,589.0,580.25,580.85
2024-04-24,2968087,582.35,583.4,572.0,576.3
2024-04-25,2269626,577.0,581.25,573.0,579.8
2024-04-26,2194810,579.95,584.9,578.6,581.3
2024-04-27,1382302,581.0,584.5,581.0,581.2
2024-04-29,882950,581.8,583.95,581.35,583.15
2024-04-30,632716,583.15,583.65,581.3,582.0
2024-05-03,2302837,582.75,586.4,582.0,582.3
2024-05-06,2443510,582.0,586.15,578.65,579.05
2024-05-07,1688537,579.15,584.35,579.15,579.95
2024-05-08,1292162,580.3,582.0,578.2,578.5
2024-05-10,1159220,579.0,582.5,578.55,579.4
2024-05-13,4761120,580.25,590.0,579.0,589.45
2024-05-14,4215772,590.0,594.0,588.3,589.8
2024-05-15,7144102,590.75,599.3,589.3,599.2
2024-05-16,4645547,599.5,600.0,590.05,592.6
2024-05-17,3460602,592.8,596.7,590.5,591.95
2024-05-20,4649647,594.0,596.35,580.1,591.9
2024-05-21,4313502,592.0,597.5,586.6,594.6
2024-05-22,3748577,593.9,597.25,591.75,596.85
2024-05-23,3555763,595.7,596.65,590.0,593.15
2024-05-24,3990201,593.6,594.45,582.3,585.1
2024-05-27,7407211,585.0,588.0,568.4,578.25
2024-05-28,4392068,578.8,585.0,567.0,573.0
2024-05-29,2622447,573.95,580.0,571.0,575.65
2024-05-30,5592247,577.65,581.15,553.95,566.4
2024-05-31,6164219,570.0,572.0,555.0,556.65
2024-06-03,7578912,557.0,564.7,542.5,562.95
2024-06-04,5282965,563.1,571.0,555.55,568.95
2024-06-05,5054761,570.05,575.0,559.65,562.2
2024-06-06,2240679,563.9,569.8,561.25,566.3
2024-06-07,3339099,567.3,575.95,565.3,571.65
2024-06-10,2700282,573.9,575.7,560.0,563.25
2024-06-11,1892882,562.7,563.5,556.5,562.85
2024-06-13,4384243,530.5,560.0,525.0,555.5
2024-06-14,3295509,556.0,569.9,552.1,565.1
2024-06-17,2835643,569.85,573.4,563.1,566.7
2024-06-18,2782506,566.7,567.65,553.4,554.45
2024-06-19,4682057,553.9,558.7,532.5,536.0
2024-06-20,7999562,537.0,559.0,524.0,555.0
2024-06-21,2974414,556.15,562.85,545.45,550.05
2024-06-24,2058463,551.0,555.95,544.0,547.45
2024-06-25,2786893,547.45,559.0,543.1,558.5
2024-06-26,1996053,559.2,562.45,557.0,561.2
2024-06-27,1703291,562.0,565.0,556.2,559.8
2024-06-28,1455429,560.2,565.65,559.65,565.25
2024-07-01,3039977,566.35,578.5,562.0,576.9
2024-07-02,2994694,577.05,579.6,571.7,573.0
2024-07-03,2452574,574.8,577.5,570.75,573.9
2024-07-04,3119545,574.25,575.45,558.7,561.35
2024-07-05,3340492,561.15,564.3,554.45,555.85
2024-07-08,5292441,555.85,566.05,555.6,560.1
2024-07-09,10551555,536.0,540.25,524.6,524.6
2024-07-10,8069242,524.5,526.45,500.05,502.5
2024-07-11,4755570,503.0,526.9,503.0,526.7
2024-07-12,2746621,528.8,531.0,520.1,527.4
2024-07-15,6120047,529.0,529.85,501.05,508.0
2024-07-16,5448563,505.0,519.1,503.7,516.9
2024-07-17,4007774,517.05,518.75,507.25,510.45
2024-07-18,3074149,511.45,518.2,508.05,517.25
2024-07-19,2593866,517.35,527.8,515.75,524.15
2024-07-22,3730819,527.5,535.0,526.05,531.85
2024-07-23,1340983,533.95,534.8,526.1,530.55
2024-07-24,2224027,532.0,537.65,529.1,532.25
2024-07-25,1537179,532.25,535.5,530.05,532.45
2024-07-26,4861293,532.5,538.7,518.75,521.4
2024-07-29,3899378,519.95,519.95,500.0,503.2
2024-07-30,4486792,501.0,514.0,496.2,513.95
2024-07-31,2104428,517.0,518.2,510.2,515.95
2024-08-01,2738463,516.0,518.0,505.0,506.4
2024-08-02,2297403,507.0,510.45,503.0,504.8
2024-08-05,5340313,498.0,502.75,490.1,493.9
2024-08-06,2468513,496.6,502.0,491.75,496.15
2024-08-07,4174404,496.15,512.45,491.3,508.45
2024-08-08,2492871,509.2,514.2,501.7,503.2
2024-08-09,1526088,503.2,509.5,501.55,505.7
2024-08-12,6388120,505.7,505.7,494.5,501.7
2024-08-13,3067178,500.9,506.5,499.7,502.5
2024-08-14,3472937,503.0,506.3,494.95,495.8
2024-08-15,1741554,496.2,498.45,493.15,493.75
2024-08-16,2085237,494.2,496.55,488.25,489.7
2024-08-19,3363736,490.35,493.5,481.6,483.7
2024-08-20,3380235,483.7,488.95,479.5,481.5
2024-08-21,3804916,482.5,485.35,478.5,480.95
2024-08-22,3386322,481.1,482.5,474.1,475.8
2024-08-23,3774407,475.85,479.25,470.6,478.75
2024-08-26,3724028,486.5,490.15,481.1,489.55
2024-08-27,2758692,489.85,491.45,475.75,477.5
2024-08-28,4857838,477.5,479.15,458.5,479.05
2024-08-29,3815305,480.0,484.0,473.9,482.95
2024-08-30,6647038,485.95,489.2,473.2,475.85
2024-09-02,7183728,473.2,474.8,450.25,455.05
2024-09-03,8088081,456.05,471.7,452.85,468.85
2024-09-04,5761554,468.0,483.55,464.0,477.75
2024-09-05,3723759,480.35,486.75,474.75,477.15
2024-09-06,2094811,477.15,484.75,475.0,479.1
2024-09-09,3006353,479.9,494.2,479.85,493.8
2024-09-10,4009069,494.2,496.25,476.2,482.35
2024-09-11,3210223,482.45,489.5,475.35,477.75
2024-09-12,3697385,478.55,489.85,474.1,488.45
2024-09-13,4976602,488.4,498.5,478.0,498.0
2024-09-16,5157625,500.8,516.5,498.3,516.3
2024-09-17,3071106,518.75,519.5,508.3,517.95
2024-09-18,2683861,517.95,519.9,506.15,510.25
2024-09-19,2818902,511.35,516.2,507.2,512.55
2024-09-20,6630217,512.5,528.25,510.75,528.15
2024-09-23,3975646,528.95,532.0,523.45,526.1
2024-09-24,3269949,526.8,526.9,517.7,522.1
2024-09-25,3029063,521.5,524.95,509.5,512.4
2024-09-26,2869880,510.25,515.95,506.0,512.7
2024-09-27,2195917,513.15,514.55,507.75,511.0
2024-09-30,3073519,512.45,516.2,503.05,507.4
2024-10-01,7113027,506.0,512.85,493.5,509.75
2024-10-02,7063610,509.8,511.9,494.0,499.95
2024-10-03,7576142,499.9,502.7,488.65,500.0
2024-10-04,5675373,502.8,509.45,498.55,501.9
2024-10-07,5642987,502.5,505.6,493.2,503.5
2024-10-08,3787736,500.0,505.0,498.0,501.8
2024-10-09,5222780,503.0,503.0,491.4,495.85
2024-10-10,1973851,495.85,499.4,493.55,497.75
2024-10-11,2499114,497.9,499.0,490.6,492.15
2024-10-14,3828020,492.15,501.2,486.75,496.0
2024-10-15,3415321,495.8,500.0,492.85,498.4
2024-10-16,3736964,498.4,503.9,495.15,496.45
2024-10-17,4405919,496.45,497.2,485.55,486.95
2024-10-18,2519947,487.0,488.75,482.3,487.8
2024-10-21,2065853,488.2,490.0,484.05,484.7
2024-10-22,3133144,484.5,485.4,478.45,479.0
2024-10-23,4361513,478.5,480.35,467.2,469.0
2024-10-24,4013241,469.55,472.1,464.1,469.75
2024-10-25,6547227,469.6,470.65,455.5,456.1
2024-10-28,8597298,451.05,455.4,433.3,434.75
2024-10-29,7598465,434.75,446.55,434.5,442.35
